,Child utterance,Child gaze,Child affect,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
933,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,203.83999999999935
934,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,204.03999999999934
935,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,204.23999999999936
936,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,204.43999999999934
937,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,204.63999999999933
938,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,204.83999999999935
939,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,205.03999999999934
940,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,205.23999999999933
941,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,205.43999999999934
942,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,205.63999999999933
943,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,205.83999999999935
944,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,206.03999999999934
945,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,206.23999999999933
946,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,206.43999999999934
947,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,206.63999999999933
948,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,206.83999999999935
949,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,207.03999999999934
950,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,207.23999999999933
951,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,207.43999999999934
952,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,207.63999999999933
953,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,207.83999999999932
954,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,208.03999999999934
955,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,208.23999999999933
956,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,208.43999999999932
957,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,208.63999999999933
958,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,208.83999999999932
959,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,209.03999999999934
960,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,209.23999999999933
961,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,209.43999999999932
962,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,209.63999999999933
963,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,209.83999999999932
964,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,210.03999999999934
965,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,210.23999999999933
966,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,210.43999999999932
967,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,210.63999999999933
968,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210.83999999999932
969,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211.0399999999993
970,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211.23999999999933
971,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211.43999999999932
972,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211.6399999999993
973,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211.83999999999932
974,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,212.0399999999993
975,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,212.23999999999933
976,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,212.43999999999932
977,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,212.6399999999993
978,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,212.83999999999932
979,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,213.0399999999993
980,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,213.23999999999933
981,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,213.43999999999932
982,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,213.6399999999993
983,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,213.83999999999932
984,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,214.0399999999993
985,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,214.2399999999993
986,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,214.43999999999932
987,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,214.6399999999993
988,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,214.8399999999993
989,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,215.0399999999993
990,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,215.2399999999993
991,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,215.43999999999932
992,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,215.6399999999993
993,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,215.8399999999993
994,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,216.0399999999993
995,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,216.2399999999993
996,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,216.43999999999932
997,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,216.6399999999993
998,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,216.8399999999993
999,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,217.0399999999993
1000,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,217.2399999999993
1001,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,217.4399999999993
1002,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,217.6399999999993
1003,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,217.8399999999993
1004,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,218.03999999999928
1005,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,218.2399999999993
1006,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,218.4399999999993
1007,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,218.6399999999993
1008,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,218.8399999999993
1009,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,219.03999999999928
1010,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,219.2399999999993
1011,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,219.4399999999993
1012,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,219.6399999999993
1013,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,219.8399999999993
1014,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,220.03999999999928
1015,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,220.2399999999993
1016,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,220.4399999999993
1017,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,220.63999999999928
1018,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,220.8399999999993
1019,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,221.03999999999928
1020,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,221.23999999999927
1021,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,221.4399999999993
1022,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,221.63999999999928
1023,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,221.8399999999993
1024,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,222.03999999999928
1025,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,222.23999999999927
1026,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,222.4399999999993
1027,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,222.63999999999928
1028,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,222.8399999999993
1029,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,223.03999999999928
1030,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,223.23999999999927
1031,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,223.4399999999993
1032,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,223.63999999999928
1033,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,223.83999999999926
1034,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,224.03999999999928
1035,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,224.23999999999927
1036,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,224.43999999999926
1037,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,224.63999999999928
1038,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,224.83999999999926
1039,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,225.03999999999928
1040,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,225.23999999999927
1041,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,225.43999999999926
1042,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,225.63999999999928
1043,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,225.83999999999926
1044,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,226.03999999999928
1045,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,226.23999999999927
1046,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,226.43999999999926
1047,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,226.63999999999928
1048,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,226.83999999999926
1049,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,227.03999999999925
1050,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,227.23999999999927
1051,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,227.43999999999926
1052,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,227.63999999999925
1053,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,227.83999999999926
1054,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,228.03999999999925
1055,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,228.23999999999927
1056,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,228.43999999999926
1057,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,228.63999999999925
1058,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,228.83999999999926
1059,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,229.03999999999925
1060,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,229.23999999999927
1061,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,229.43999999999926
1062,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,229.63999999999925
1063,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,229.83999999999926
1064,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,230.03999999999925
1065,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,230.23999999999924
1066,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,230.43999999999926
1067,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,230.63999999999925
1068,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,230.83999999999924
1069,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,231.03999999999925
1070,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,231.23999999999924
1071,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,231.43999999999926
1072,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,231.63999999999925
1073,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,231.83999999999924
1074,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,232.03999999999925
1075,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,232.23999999999924
1076,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,232.43999999999926
1077,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,232.63999999999925
1078,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,232.83999999999924
1079,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,233.03999999999925
1080,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,233.23999999999924
1081,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,233.43999999999923
1082,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,233.63999999999925
1083,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,233.83999999999924
1084,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,234.03999999999922
1085,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,234.23999999999924
1086,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,234.43999999999923
1087,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,234.63999999999925
1088,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,234.83999999999924
1089,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,235.03999999999922
1090,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,235.23999999999924
1091,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,235.43999999999923
1092,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,235.63999999999925
1093,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,235.83999999999924
1094,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,236.03999999999922
1095,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,236.23999999999924
1096,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,236.43999999999923
1097,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,236.63999999999922
1098,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,236.83999999999924
1099,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,237.03999999999922
1100,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,237.2399999999992
1101,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,237.43999999999923
1102,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,237.63999999999922
1103,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,237.83999999999924
1104,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,238.03999999999922
1105,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,238.2399999999992
1106,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,238.43999999999923
1107,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,238.63999999999922
1108,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,238.83999999999924
1109,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,239.03999999999922
1110,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,239.2399999999992
1111,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,239.43999999999923
1112,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,239.63999999999922
1113,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,239.8399999999992
1114,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,240.03999999999922
1115,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,240.2399999999992
1116,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,240.4399999999992
1117,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,240.63999999999922
1118,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,240.8399999999992
1119,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,241.03999999999922
