,Child utterance,Child gaze,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
709,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,161.0799999999995
710,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,161.2799999999995
711,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,161.4799999999995
712,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,161.6799999999995
713,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,161.87999999999948
714,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,162.0799999999995
715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,162.2799999999995
716,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,162.47999999999948
717,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,162.6799999999995
718,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,162.87999999999948
719,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,163.0799999999995
720,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,163.2799999999995
721,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,163.47999999999948
722,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,163.6799999999995
723,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,163.87999999999948
724,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,164.0799999999995
725,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,164.2799999999995
726,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,164.47999999999948
727,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,164.6799999999995
728,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,164.87999999999948
729,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,165.07999999999947
730,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,165.2799999999995
731,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,165.47999999999948
732,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,165.67999999999947
733,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,165.87999999999948
734,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,166.07999999999947
735,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,166.2799999999995
736,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,166.47999999999948
737,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,166.67999999999947
738,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,166.87999999999948
739,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,167.07999999999947
740,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,167.2799999999995
741,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,167.47999999999948
742,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,167.67999999999947
743,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,167.87999999999948
744,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,168.07999999999947
745,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,168.27999999999946
746,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,168.47999999999948
747,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,168.67999999999947
748,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,168.87999999999946
749,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,169.07999999999947
750,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,169.27999999999946
751,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,169.47999999999948
752,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,169.67999999999947
753,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,169.87999999999946
754,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,170.07999999999947
755,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,170.27999999999946
756,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,170.47999999999948
757,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,170.67999999999947
758,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,170.87999999999946
759,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,171.07999999999947
760,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,171.27999999999946
761,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,171.47999999999945
762,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,171.67999999999947
763,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,171.87999999999946
764,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,172.07999999999944
765,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,172.27999999999946
766,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,172.47999999999945
767,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,172.67999999999947
768,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,172.87999999999946
769,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,173.07999999999944
770,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,173.27999999999946
771,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,173.47999999999945
772,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,173.67999999999947
773,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,173.87999999999946
774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,174.07999999999944
775,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,174.27999999999946
776,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,174.47999999999945
777,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,174.67999999999944
778,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,174.87999999999946
779,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,175.07999999999944
780,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,175.27999999999943
781,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,175.47999999999945
782,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,175.67999999999944
783,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,175.87999999999946
784,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,176.07999999999944
785,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,176.27999999999943
786,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,176.47999999999945
787,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,176.67999999999944
788,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,176.87999999999946
789,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,177.07999999999944
790,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,177.27999999999943
791,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,177.47999999999945
792,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,177.67999999999944
793,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,177.87999999999943
794,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,178.07999999999944
795,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,178.27999999999943
796,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,178.47999999999942
797,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,178.67999999999944
798,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,178.87999999999943
799,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,179.07999999999944
800,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,179.27999999999943
801,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,179.47999999999942
802,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,179.67999999999944
803,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,179.87999999999943
804,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,180.07999999999944
805,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,180.27999999999943
806,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,180.47999999999942
807,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,180.67999999999944
808,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,180.87999999999943
809,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,181.07999999999942
810,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,181.27999999999943
811,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,181.47999999999942
812,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,181.6799999999994
813,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,181.87999999999943
814,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,182.07999999999942
815,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,182.27999999999943
816,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,182.47999999999942
817,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,182.6799999999994
818,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,182.87999999999943
819,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,183.07999999999942
820,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,183.27999999999943
821,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,183.47999999999942
822,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,183.6799999999994
823,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,183.87999999999943
824,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,184.07999999999942
825,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,184.2799999999994
826,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,184.47999999999942
827,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,184.6799999999994
828,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,184.8799999999994
829,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,185.07999999999942
830,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,185.2799999999994
831,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,185.47999999999942
832,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,185.6799999999994
833,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,185.8799999999994
834,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,186.07999999999942
835,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,186.2799999999994
836,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,186.47999999999942
837,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,186.6799999999994
838,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,186.8799999999994
839,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,187.07999999999942
840,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,187.2799999999994
841,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,187.4799999999994
842,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,187.6799999999994
843,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,187.8799999999994
844,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,188.0799999999994
845,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,188.2799999999994
846,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,188.4799999999994
847,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,188.6799999999994
848,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,188.8799999999994
849,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,189.0799999999994
850,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,189.2799999999994
851,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,189.4799999999994
852,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,189.6799999999994
853,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,189.8799999999994
854,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,190.0799999999994
855,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,190.2799999999994
856,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,190.4799999999994
857,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,190.67999999999938
858,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,190.8799999999994
859,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,191.0799999999994
860,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,191.27999999999938
861,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,191.4799999999994
862,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,191.67999999999938
863,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,191.8799999999994
864,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,192.0799999999994
865,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,192.27999999999938
866,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,192.4799999999994
867,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,192.67999999999938
868,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,192.8799999999994
869,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,193.0799999999994
870,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,193.27999999999938
871,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,193.4799999999994
872,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,193.67999999999938
873,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,193.87999999999937
874,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,194.0799999999994
875,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,194.27999999999938
876,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,194.47999999999936
877,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,194.67999999999938
878,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,194.87999999999937
879,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,195.0799999999994
880,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,195.27999999999938
881,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,195.47999999999936
882,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,195.67999999999938
883,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,195.87999999999937
884,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,196.0799999999994
885,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,196.27999999999938
886,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,196.47999999999936
887,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,196.67999999999938
888,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,196.87999999999937
889,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,197.07999999999936
890,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,197.27999999999938
891,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,197.47999999999936
892,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,197.67999999999935
893,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,197.87999999999937
894,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,198.07999999999936
895,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,198.27999999999938
896,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,198.47999999999936
897,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,198.67999999999935
898,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,198.87999999999937
899,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,199.07999999999936
900,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,199.27999999999938
901,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,199.47999999999936
902,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,199.67999999999935
903,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,199.87999999999937
904,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,200.07999999999936
905,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,200.27999999999935
906,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,200.47999999999936
907,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,200.67999999999935
908,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,200.87999999999934
909,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,201.07999999999936
910,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,201.27999999999935
911,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,201.47999999999936
912,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,201.67999999999935
913,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,201.87999999999934
914,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,202.07999999999936
915,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,202.27999999999935
916,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,202.47999999999936
917,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,202.67999999999935
918,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,202.87999999999934
919,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,203.07999999999936
920,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,203.27999999999935
921,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,203.47999999999934
922,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,203.67999999999935
923,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,203.87999999999934
924,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,204.07999999999933
925,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,204.27999999999935
926,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,204.47999999999934
927,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,204.67999999999935
928,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,204.87999999999934
929,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,205.07999999999933
930,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,205.27999999999935
931,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,205.47999999999934
932,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,205.67999999999935
933,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,205.87999999999934
934,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,206.07999999999933
935,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,206.27999999999935
936,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,206.47999999999934
937,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,206.67999999999932
938,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,206.87999999999934
939,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,207.07999999999933
940,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,207.27999999999932
941,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,207.47999999999934
942,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,207.67999999999932
943,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,207.87999999999934
944,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,208.07999999999933
945,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,208.27999999999932
946,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,208.47999999999934
947,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,208.67999999999932
948,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,208.87999999999934
949,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,209.07999999999933
950,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,209.27999999999932
951,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,209.47999999999934
952,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,209.67999999999932
953,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,209.8799999999993
954,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,210.07999999999933
955,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,210.27999999999932
956,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,210.4799999999993
957,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,210.67999999999932
958,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,210.8799999999993
959,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,211.07999999999933
960,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,211.27999999999932
961,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,211.4799999999993
962,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,211.67999999999932
963,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,211.8799999999993
964,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,212.07999999999933
965,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,212.27999999999932
966,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,212.4799999999993
967,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,212.67999999999932
968,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,212.8799999999993
969,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,213.0799999999993
970,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,213.27999999999932
971,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,213.4799999999993
972,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,213.6799999999993
973,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,213.8799999999993
974,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,214.0799999999993
975,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,214.27999999999932
976,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,214.4799999999993
977,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,214.6799999999993
978,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,214.8799999999993
979,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,215.0799999999993
980,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,215.27999999999932
981,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,215.4799999999993
982,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,215.6799999999993
983,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,215.8799999999993
984,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,216.0799999999993
985,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,216.2799999999993
986,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,216.4799999999993
987,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,216.6799999999993
988,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,216.87999999999928
989,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,217.0799999999993
990,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,217.2799999999993
991,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,217.4799999999993
992,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,217.6799999999993
993,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,217.87999999999928
994,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,218.0799999999993
995,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,218.2799999999993
996,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,218.4799999999993
997,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,218.6799999999993
998,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,218.87999999999928
999,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,219.0799999999993
1000,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,219.2799999999993
1001,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,219.47999999999928
1002,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,219.6799999999993
1003,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,219.87999999999928
1004,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,220.07999999999927
1005,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,220.2799999999993
1006,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,220.47999999999928
1007,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,220.6799999999993
1008,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,220.87999999999928
1009,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,221.07999999999927
1010,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,221.2799999999993
1011,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,221.47999999999928
1012,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,221.6799999999993
1013,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,221.87999999999928
1014,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,222.07999999999927
1015,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,222.2799999999993
1016,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,222.47999999999928
1017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,222.67999999999927
1018,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,222.87999999999928
1019,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,223.07999999999927
1020,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,223.27999999999926
1021,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,223.47999999999928
1022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,223.67999999999927
1023,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,223.87999999999928
1024,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,224.07999999999927
1025,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,224.27999999999926
1026,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,224.47999999999928
1027,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,224.67999999999927
1028,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,224.87999999999928
1029,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,225.07999999999927
1030,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,225.27999999999926
1031,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,225.47999999999928
1032,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,225.67999999999927
1033,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,225.87999999999926
1034,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,226.07999999999927
1035,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,226.27999999999926
1036,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,226.47999999999925
1037,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,226.67999999999927
