,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent gesture,Parent affective touch,Child prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
657,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,179.00000000000185
658,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,179.20000000000186
659,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,179.40000000000188
660,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,179.60000000000187
661,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,179.80000000000186
662,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,180.00000000000188
663,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180.2000000000019
664,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180.40000000000188
665,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180.60000000000187
666,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180.8000000000019
667,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,181.0000000000019
668,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,181.2000000000019
669,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,181.40000000000188
670,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,181.6000000000019
671,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,181.80000000000192
672,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,182.0000000000019
673,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,182.2000000000019
674,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,182.4000000000019
675,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,182.60000000000193
676,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,182.80000000000192
677,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,183.0000000000019
678,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,183.20000000000192
679,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,183.40000000000194
680,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,183.60000000000193
681,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,183.80000000000192
682,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,184.00000000000193
683,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,184.20000000000195
684,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,184.40000000000194
685,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,184.60000000000193
686,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,184.80000000000194
687,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,185.00000000000196
688,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,185.20000000000195
689,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,185.40000000000194
690,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,185.60000000000196
691,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,185.80000000000197
692,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,186.00000000000196
693,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,186.20000000000195
694,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,186.40000000000197
695,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,186.60000000000198
696,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,186.80000000000197
697,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,187.00000000000196
698,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,187.20000000000198
699,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,187.400000000002
700,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,187.60000000000198
701,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,187.80000000000197
702,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,188.000000000002
703,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,188.200000000002
704,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,188.400000000002
705,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,188.60000000000198
706,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,188.800000000002
707,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,189.00000000000202
708,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,189.200000000002
709,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,189.400000000002
710,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,189.600000000002
711,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,189.80000000000203
712,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,190.00000000000202
713,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,190.200000000002
714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,190.40000000000202
715,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,190.60000000000204
716,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,190.80000000000203
717,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,191.00000000000202
718,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,191.20000000000203
719,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,191.40000000000205
720,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,191.60000000000204
721,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,191.80000000000203
722,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,192.00000000000205
723,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,192.20000000000206
724,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,192.40000000000205
725,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,192.60000000000204
726,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,192.80000000000206
727,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,193.00000000000207
728,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,193.20000000000206
729,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,193.40000000000205
730,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,193.60000000000207
731,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,193.8000000000021
732,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,194.00000000000207
733,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,194.20000000000206
734,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,194.40000000000208
735,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,194.6000000000021
736,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,194.8000000000021
737,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,195.00000000000207
738,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,195.2000000000021
739,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,195.4000000000021
740,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,195.6000000000021
741,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,195.8000000000021
742,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,196.0000000000021
743,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,196.20000000000212
744,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,196.4000000000021
745,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,196.6000000000021
746,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,196.80000000000211
747,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,197.00000000000213
748,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,197.20000000000212
749,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,197.4000000000021
750,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,197.60000000000213
751,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,197.80000000000214
752,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,198.00000000000213
753,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,198.20000000000212
754,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,198.40000000000214
755,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,198.60000000000215
756,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,198.80000000000214
757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.00000000000213
758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.20000000000215
759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.40000000000217
760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.60000000000215
761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.80000000000214
762,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200.00000000000216
763,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200.20000000000218
764,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200.40000000000217
765,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200.60000000000215
766,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200.80000000000217
767,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201.0000000000022
768,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201.20000000000218
769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201.40000000000217
770,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201.60000000000218
771,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201.8000000000022
772,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202.0000000000022
773,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202.20000000000218
774,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202.4000000000022
775,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202.6000000000022
776,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202.8000000000022
777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.0000000000022
778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.2000000000022
779,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,203.40000000000222
780,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,203.6000000000022
781,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,203.8000000000022
782,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,204.00000000000222
783,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,204.20000000000223
784,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,204.40000000000222
785,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,204.6000000000022
786,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,204.80000000000223
787,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,205.00000000000225
788,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,205.20000000000223
789,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,205.40000000000222
790,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,205.60000000000224
791,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,205.80000000000226
792,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,206.00000000000225
793,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,206.20000000000223
794,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,206.40000000000225
795,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,206.60000000000227
796,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,206.80000000000226
797,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,207.00000000000225
798,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,207.20000000000226
799,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,207.40000000000228
800,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,207.60000000000227
801,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,207.80000000000226
802,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,208.00000000000227
803,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,208.2000000000023
804,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,208.40000000000228
805,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,208.60000000000227
806,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,208.80000000000229
807,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,209.0000000000023
808,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,209.2000000000023
809,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,209.40000000000228
810,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,209.6000000000023
811,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,209.8000000000023
812,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,210.0000000000023
813,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,210.2000000000023
814,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,210.4000000000023
815,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,210.60000000000232
816,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,210.8000000000023
817,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,211.0000000000023
818,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,211.20000000000232
819,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,211.40000000000234
820,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,211.60000000000232
821,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,211.8000000000023
822,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,212.00000000000233
823,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,212.20000000000235
824,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,212.40000000000234
825,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,212.60000000000232
826,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,212.80000000000234
827,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,213.00000000000236
828,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,213.20000000000235
829,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,213.40000000000234
830,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,213.60000000000235
831,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,213.80000000000237
832,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,214.00000000000236
833,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,214.20000000000235
834,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,214.40000000000236
835,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,214.60000000000238
836,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,214.80000000000237
837,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,215.00000000000236
838,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,215.20000000000238
839,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,215.4000000000024
840,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,215.60000000000238
841,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,215.80000000000237
842,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,216.0000000000024
843,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,216.2000000000024
844,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,216.4000000000024
845,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,216.60000000000238
846,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,216.8000000000024
847,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,217.00000000000242
848,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,217.2000000000024
849,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,217.4000000000024
850,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,217.6000000000024
851,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,217.80000000000243
852,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,218.00000000000242
853,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,218.2000000000024
854,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,218.40000000000242
855,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,218.60000000000244
856,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,218.80000000000243
857,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,219.00000000000242
858,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,219.20000000000243
859,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,219.40000000000245
860,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,219.60000000000244
861,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,219.80000000000243
862,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,220.00000000000244
863,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,220.20000000000246
864,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,220.40000000000245
865,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,220.60000000000244
866,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,220.80000000000246
867,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,221.00000000000247
868,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,221.20000000000246
869,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,221.40000000000245
870,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,221.60000000000247
871,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,221.80000000000248
872,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,222.00000000000247
873,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,222.20000000000246
874,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,222.40000000000248
875,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,222.6000000000025
876,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,222.80000000000248
877,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,223.00000000000247
878,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,223.2000000000025
879,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,223.4000000000025
880,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,223.6000000000025
881,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,223.80000000000248
882,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,224.0000000000025
883,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,224.20000000000252
884,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,224.4000000000025
885,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,224.6000000000025
886,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,224.8000000000025
887,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,225.00000000000253
888,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,225.20000000000252
889,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,225.4000000000025
890,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,225.60000000000252
891,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,225.80000000000254
892,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,226.00000000000253
893,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,226.20000000000252
894,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,226.40000000000254
895,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,226.60000000000255
896,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,226.80000000000254
897,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,227.00000000000253
898,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,227.20000000000255
899,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,227.40000000000256
900,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,227.60000000000255
901,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,227.80000000000254
902,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,228.00000000000256
903,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,228.20000000000258
904,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,228.40000000000256
905,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,228.60000000000255
906,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,228.80000000000257
907,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,229.0000000000026
908,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,229.20000000000258
909,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,229.40000000000256
910,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,229.60000000000258
911,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,229.8000000000026
912,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,230.0000000000026
913,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,230.20000000000258
914,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,230.4000000000026
915,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,230.6000000000026
916,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,230.8000000000026
917,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,231.0000000000026
918,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,231.2000000000026
919,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,231.40000000000262
920,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,231.6000000000026
921,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,231.8000000000026
922,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,232.00000000000261
923,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,232.20000000000263
924,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,232.40000000000262
925,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,232.6000000000026
926,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,232.80000000000263
927,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,233.00000000000264
928,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,233.20000000000263
929,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,233.40000000000262
930,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,233.60000000000264
931,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,233.80000000000265
932,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,234.00000000000264
933,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,234.20000000000263
934,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,234.40000000000265
935,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,234.60000000000267
936,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,234.80000000000265
937,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,235.00000000000264
938,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,235.20000000000266
939,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,235.40000000000268
940,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,235.60000000000267
941,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,235.80000000000265
942,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,236.00000000000267
943,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,236.2000000000027
944,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,236.40000000000268
945,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,236.60000000000267
946,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,236.80000000000268
947,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,237.0000000000027
948,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,237.2000000000027
949,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,237.40000000000268
950,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,237.6000000000027
951,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,237.8000000000027
952,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,238.0000000000027
953,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,238.2000000000027
954,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,238.4000000000027
955,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,238.60000000000272
956,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,238.8000000000027
957,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,239.0000000000027
958,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,239.20000000000272
959,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,239.40000000000273
960,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,239.60000000000272
961,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,239.8000000000027
962,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,240.00000000000273
963,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,240.20000000000275
964,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,240.40000000000273
965,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,240.60000000000272
966,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,240.80000000000274
967,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,241.00000000000276
968,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,241.20000000000275
969,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,241.40000000000273
970,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,241.60000000000275
971,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,241.80000000000277
972,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,242.00000000000276
973,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,242.20000000000275
974,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,242.40000000000276
975,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,242.60000000000278
976,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,242.80000000000277
977,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,243.00000000000276
978,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,243.20000000000277
979,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,243.4000000000028
980,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,243.60000000000278
981,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,243.80000000000277
982,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,244.00000000000279
983,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,244.2000000000028
984,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,244.4000000000028
985,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,244.60000000000278
986,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,244.8000000000028
